"","dataset","Medal"
"8349","DBPedia","Bronze"
"8350","DBPedia","Bronze"
"8351","DBPedia","Bronze"
"8352","DBPedia","Bronze"
"8353","DBPedia","Bronze"
"8354","DBPedia","Bronze"
"8355","DBPedia","Bronze"
"8356","DBPedia","Bronze"
"8357","DBPedia","Bronze"
"8358","DBPedia","Bronze"
"8359","DBPedia","Bronze"
"8360","DBPedia","Bronze"
"8361","DBPedia","Bronze"
"8362","DBPedia","Bronze"
"8363","DBPedia","Bronze"
"8364","DBPedia","Bronze"
"8365","DBPedia","Bronze"
"8366","DBPedia","Bronze"
"8367","DBPedia","Bronze"
"8368","DBPedia","Bronze"
"8369","DBPedia","Bronze"
"8370","DBPedia","Bronze"
"8371","DBPedia","Bronze"
"8372","DBPedia","Bronze"
"8373","DBPedia","Bronze"
"8374","DBPedia","Bronze"
"8375","DBPedia","Bronze"
"8376","DBPedia","Bronze"
"8377","DBPedia","Bronze"
"8378","DBPedia","Bronze"
"8379","DBPedia","Bronze"
"8380","DBPedia","Bronze"
"8381","DBPedia","Bronze"
"8382","DBPedia","Bronze"
"8383","DBPedia","Bronze"
"8384","DBPedia","Bronze"
"8385","DBPedia","Bronze"
"8386","DBPedia","Bronze"
"8387","DBPedia","Bronze"
"8388","DBPedia","Bronze"
"8389","DBPedia","Bronze"
"8390","DBPedia","Bronze"
"8391","DBPedia","Bronze"
"8392","DBPedia","Bronze"
"8393","DBPedia","Bronze"
"8394","DBPedia","Bronze"
"8395","DBPedia","Bronze"
"8396","DBPedia","Bronze"
"8397","DBPedia","Bronze"
"8398","DBPedia","Bronze"
"8399","DBPedia","Bronze"
"8400","DBPedia","Bronze"
"8401","DBPedia","Bronze"
"8402","DBPedia","Bronze"
"8403","DBPedia","Bronze"
"8404","DBPedia","Bronze"
"8405","DBPedia","Bronze"
"8406","DBPedia","Bronze"
"8407","DBPedia","Bronze"
"8408","DBPedia","Bronze"
"8409","DBPedia","Bronze"
"8410","DBPedia","Bronze"
"8411","DBPedia","Bronze"
"8412","DBPedia","Bronze"
"8413","DBPedia","Bronze"
"8414","DBPedia","Bronze"
"8415","DBPedia","Bronze"
"8416","DBPedia","Bronze"
"8417","DBPedia","Bronze"
"8418","DBPedia","Bronze"
"8419","DBPedia","Bronze"
"8420","DBPedia","Bronze"
"8421","DBPedia","Bronze"
"8422","DBPedia","Bronze"
"8423","DBPedia","Bronze"
"8424","DBPedia","Bronze"
"8425","DBPedia","Bronze"
"8426","DBPedia","Bronze"
"8427","DBPedia","Bronze"
"8428","DBPedia","Bronze"
"8429","DBPedia","Bronze"
"8430","DBPedia","Bronze"
"8431","DBPedia","Bronze"
"8432","DBPedia","Bronze"
"8433","DBPedia","Bronze"
"8434","DBPedia","Bronze"
"8435","DBPedia","Bronze"
"8436","DBPedia","Bronze"
"8437","DBPedia","Bronze"
"8438","DBPedia","Bronze"
"8439","DBPedia","Bronze"
"8440","DBPedia","Bronze"
"8441","DBPedia","Bronze"
"8442","DBPedia","Bronze"
"8443","DBPedia","Bronze"
"8444","DBPedia","Bronze"
"8445","DBPedia","Bronze"
"8446","DBPedia","Bronze"
"8447","DBPedia","Bronze"
"8448","DBPedia","Bronze"
"8449","DBPedia","Bronze"
"8450","DBPedia","Bronze"
"8451","DBPedia","Bronze"
"8452","DBPedia","Bronze"
"8453","DBPedia","Bronze"
"8454","DBPedia","Bronze"
"8455","DBPedia","Bronze"
"8456","DBPedia","Bronze"
"8457","DBPedia","Bronze"
"8458","DBPedia","Bronze"
"8459","DBPedia","Bronze"
"8460","DBPedia","Bronze"
"8461","DBPedia","Bronze"
"8462","DBPedia","Bronze"
"8463","DBPedia","Bronze"
"8464","DBPedia","Bronze"
"8465","DBPedia","Bronze"
"8466","DBPedia","Bronze"
"8467","DBPedia","Bronze"
"8468","DBPedia","Bronze"
"8469","DBPedia","Bronze"
"8470","DBPedia","Bronze"
"8471","DBPedia","Bronze"
"8472","DBPedia","Bronze"
"8473","DBPedia","Bronze"
"8474","DBPedia","Bronze"
"8475","DBPedia","Bronze"
"8476","DBPedia","Bronze"
"8477","DBPedia","Bronze"
"8478","DBPedia","Bronze"
"8479","DBPedia","Bronze"
"8480","DBPedia","Bronze"
"8481","DBPedia","Bronze"
"8482","DBPedia","Bronze"
"8483","DBPedia","Bronze"
"8484","DBPedia","Bronze"
"8485","DBPedia","Bronze"
"8486","DBPedia","Bronze"
"8487","DBPedia","Bronze"
"8488","DBPedia","Bronze"
"8489","DBPedia","Bronze"
"8490","DBPedia","Bronze"
"8491","DBPedia","Bronze"
"8492","DBPedia","Bronze"
"8493","DBPedia","Bronze"
"8494","DBPedia","Bronze"
"8495","DBPedia","Bronze"
"8496","DBPedia","Bronze"
"8497","DBPedia","Bronze"
"8498","DBPedia","Bronze"
"8499","DBPedia","Bronze"
"8500","DBPedia","Bronze"
"8501","DBPedia","Bronze"
"8502","DBPedia","Bronze"
"8503","DBPedia","Bronze"
"8504","DBPedia","Bronze"
"8505","DBPedia","Bronze"
"8506","DBPedia","Bronze"
"8507","DBPedia","Bronze"
"8508","DBPedia","Bronze"
"8509","DBPedia","Bronze"
"8510","DBPedia","Bronze"
"8511","DBPedia","Bronze"
"8512","DBPedia","Bronze"
"8513","DBPedia","Bronze"
"8514","DBPedia","Bronze"
"8515","DBPedia","Bronze"
"8516","DBPedia","Bronze"
"8517","DBPedia","Bronze"
"8518","DBPedia","Bronze"
"8519","DBPedia","Bronze"
"8520","DBPedia","Bronze"
"8521","DBPedia","Bronze"
"8522","DBPedia","Bronze"
"8523","DBPedia","Bronze"
"8524","DBPedia","Bronze"
"8525","DBPedia","Bronze"
"8526","DBPedia","Bronze"
"8527","DBPedia","Bronze"
"8528","DBPedia","Bronze"
"8529","DBPedia","Bronze"
"8530","DBPedia","Bronze"
"8531","DBPedia","Bronze"
"8532","DBPedia","Bronze"
"8533","DBPedia","Bronze"
"8534","DBPedia","Bronze"
"8535","DBPedia","Bronze"
"8536","DBPedia","Bronze"
"8537","DBPedia","Bronze"
"8538","DBPedia","Bronze"
"8539","DBPedia","Bronze"
"8540","DBPedia","Bronze"
"8541","DBPedia","Bronze"
"8542","DBPedia","Bronze"
"8543","DBPedia","Bronze"
"8544","DBPedia","Bronze"
"8545","DBPedia","Bronze"
"8546","DBPedia","Bronze"
"8547","DBPedia","Bronze"
"8548","DBPedia","Bronze"
"8549","DBPedia","Bronze"
"8550","DBPedia","Bronze"
"8551","DBPedia","Bronze"
"8552","DBPedia","Bronze"
"8553","DBPedia","Bronze"
"8554","DBPedia","Bronze"
"8555","DBPedia","Bronze"
"8556","DBPedia","Bronze"
"8557","DBPedia","Bronze"
"8558","DBPedia","Bronze"
"8559","DBPedia","Bronze"
"8560","DBPedia","Bronze"
"8561","DBPedia","Bronze"
"8562","DBPedia","Bronze"
"8563","DBPedia","Bronze"
"8564","DBPedia","Bronze"
"8565","DBPedia","Bronze"
"8566","DBPedia","Bronze"
"8567","DBPedia","Bronze"
"8568","DBPedia","Bronze"
"8569","DBPedia","Bronze"
"8570","DBPedia","Bronze"
"8571","DBPedia","Bronze"
"8572","DBPedia","Bronze"
"8573","DBPedia","Bronze"
"8574","DBPedia","Bronze"
"8575","DBPedia","Bronze"
"8576","DBPedia","Bronze"
"8577","DBPedia","Bronze"
"8578","DBPedia","Bronze"
"8579","DBPedia","Bronze"
"8580","DBPedia","Bronze"
"8581","DBPedia","Bronze"
"8582","DBPedia","Bronze"
"8583","DBPedia","Bronze"
"8584","DBPedia","Bronze"
"8585","DBPedia","Bronze"
"8586","DBPedia","Bronze"
"8587","DBPedia","Bronze"
"8588","DBPedia","Bronze"
"8589","DBPedia","Bronze"
"8590","DBPedia","Bronze"
"8591","DBPedia","Bronze"
"8592","DBPedia","Bronze"
"8593","DBPedia","Bronze"
"8594","DBPedia","Bronze"
"8595","DBPedia","Bronze"
"8596","DBPedia","Bronze"
"8597","DBPedia","Bronze"
"8598","DBPedia","Bronze"
"8599","DBPedia","Bronze"
"8600","DBPedia","Bronze"
"8601","DBPedia","Bronze"
"8602","DBPedia","Bronze"
"8603","DBPedia","Bronze"
"8604","DBPedia","Bronze"
"8605","DBPedia","Bronze"
"8606","DBPedia","Bronze"
"8607","DBPedia","Bronze"
"8608","DBPedia","Bronze"
"8609","DBPedia","Bronze"
"8610","DBPedia","Bronze"
"8611","DBPedia","Bronze"
"8612","DBPedia","Bronze"
"8613","DBPedia","Bronze"
"8614","DBPedia","Bronze"
"8615","DBPedia","Bronze"
"8616","DBPedia","Bronze"
"8617","DBPedia","Bronze"
"8618","DBPedia","Bronze"
"8619","DBPedia","Bronze"
"8620","DBPedia","Bronze"
"8621","DBPedia","Bronze"
"8622","DBPedia","Bronze"
"8623","DBPedia","Bronze"
"8624","DBPedia","Bronze"
"8625","DBPedia","Bronze"
"8626","DBPedia","Bronze"
"8627","DBPedia","Bronze"
"8628","DBPedia","Bronze"
"8629","DBPedia","Bronze"
"8630","DBPedia","Bronze"
"8631","DBPedia","Bronze"
"8632","DBPedia","Bronze"
"8633","DBPedia","Bronze"
"8634","DBPedia","Bronze"
"8635","DBPedia","Bronze"
"8636","DBPedia","Bronze"
"8637","DBPedia","Bronze"
"8638","DBPedia","Bronze"
"8639","DBPedia","Bronze"
"8640","DBPedia","Bronze"
"8641","DBPedia","Bronze"
"8642","DBPedia","Bronze"
"8643","DBPedia","Bronze"
"8644","DBPedia","Bronze"
"8645","DBPedia","Bronze"
"8646","DBPedia","Bronze"
"8647","DBPedia","Bronze"
"8648","DBPedia","Bronze"
"8649","DBPedia","Bronze"
"8650","DBPedia","Bronze"
"8651","DBPedia","Bronze"
"8652","DBPedia","Bronze"
"8653","DBPedia","Bronze"
"8654","DBPedia","Bronze"
"8655","DBPedia","Bronze"
"8656","DBPedia","Bronze"
"8657","DBPedia","Bronze"
"8658","DBPedia","Bronze"
"8659","DBPedia","Bronze"
"8660","DBPedia","Bronze"
"8661","DBPedia","Bronze"
"8662","DBPedia","Bronze"
"8663","DBPedia","Bronze"
"8664","DBPedia","Bronze"
"8665","DBPedia","Bronze"
"8666","DBPedia","Bronze"
"8667","DBPedia","Bronze"
"8668","DBPedia","Bronze"
"8669","DBPedia","Bronze"
"8670","DBPedia","Bronze"
"8671","DBPedia","Bronze"
"8672","DBPedia","Bronze"
"8673","DBPedia","Bronze"
"8674","DBPedia","Bronze"
"8675","DBPedia","Bronze"
"8676","DBPedia","Bronze"
"8677","DBPedia","Bronze"
"8678","DBPedia","Bronze"
"8679","DBPedia","Bronze"
"8680","DBPedia","Bronze"
"8681","DBPedia","Bronze"
"8682","DBPedia","Bronze"
"8683","DBPedia","Bronze"
"8684","DBPedia","Bronze"
"8685","DBPedia","Bronze"
"8686","DBPedia","Bronze"
"8687","DBPedia","Bronze"
"8688","DBPedia","Bronze"
"8689","DBPedia","Bronze"
"8690","DBPedia","Bronze"
"8691","DBPedia","Bronze"
"8692","DBPedia","Bronze"
"8693","DBPedia","Bronze"
"8694","DBPedia","Bronze"
"8695","DBPedia","Bronze"
"8696","DBPedia","Bronze"
"8697","DBPedia","Bronze"
"8698","DBPedia","Bronze"
"8699","DBPedia","Bronze"
"8700","DBPedia","Bronze"
"8701","DBPedia","Bronze"
"8702","DBPedia","Bronze"
"8703","DBPedia","Bronze"
"8704","DBPedia","Bronze"
"8705","DBPedia","Bronze"
"8706","DBPedia","Bronze"
"8707","DBPedia","Bronze"
"8708","DBPedia","Bronze"
"8709","DBPedia","Bronze"
"8710","DBPedia","Bronze"
"8711","DBPedia","Bronze"
"8712","DBPedia","Bronze"
"8713","DBPedia","Bronze"
"8714","DBPedia","Bronze"
"8715","DBPedia","Bronze"
"8716","DBPedia","Bronze"
"8717","DBPedia","Bronze"
"8718","DBPedia","Bronze"
"8719","DBPedia","Bronze"
"8720","DBPedia","Bronze"
"8721","DBPedia","Bronze"
"8722","DBPedia","Bronze"
"8723","DBPedia","Bronze"
"8724","DBPedia","Bronze"
"8725","DBPedia","Bronze"
"8726","DBPedia","Bronze"
"8727","DBPedia","Bronze"
"8728","DBPedia","Bronze"
"8729","DBPedia","Bronze"
"8730","DBPedia","Bronze"
"8731","DBPedia","Bronze"
"8732","DBPedia","Bronze"
"8733","DBPedia","Bronze"
"8734","DBPedia","Bronze"
"8735","DBPedia","Bronze"
"8736","DBPedia","Bronze"
"8737","DBPedia","Bronze"
"8738","DBPedia","Bronze"
"8739","DBPedia","Bronze"
"8740","DBPedia","Bronze"
"8741","DBPedia","Bronze"
"8742","DBPedia","Bronze"
"8743","DBPedia","Bronze"
"8744","DBPedia","Bronze"
"8745","DBPedia","Bronze"
"8746","DBPedia","Bronze"
"8747","DBPedia","Bronze"
"8748","DBPedia","Bronze"
"8749","DBPedia","Bronze"
"8750","DBPedia","Bronze"
"8751","DBPedia","Bronze"
"8752","DBPedia","Bronze"
"8753","DBPedia","Bronze"
"8754","DBPedia","Bronze"
"8755","DBPedia","Bronze"
"8756","DBPedia","Bronze"
"8757","DBPedia","Bronze"
"8758","DBPedia","Bronze"
"8759","DBPedia","Bronze"
"8760","DBPedia","Bronze"
"8761","DBPedia","Bronze"
"8762","DBPedia","Bronze"
"8763","DBPedia","Bronze"
"8764","DBPedia","Bronze"
"8765","DBPedia","Bronze"
"8766","DBPedia","Bronze"
"8767","DBPedia","Bronze"
"8768","DBPedia","Bronze"
"8769","DBPedia","Bronze"
"8770","DBPedia","Bronze"
"8771","DBPedia","Bronze"
"8772","DBPedia","Bronze"
"8773","DBPedia","Bronze"
"8774","DBPedia","Bronze"
"8775","DBPedia","Bronze"
"8776","DBPedia","Bronze"
"8777","DBPedia","Bronze"
"8778","DBPedia","Bronze"
"8779","DBPedia","Bronze"
"8780","DBPedia","Bronze"
"8781","DBPedia","Bronze"
"8782","DBPedia","Bronze"
"8783","DBPedia","Bronze"
"8784","DBPedia","Bronze"
"8785","DBPedia","Bronze"
"8786","DBPedia","Bronze"
"8787","DBPedia","Bronze"
"8788","DBPedia","Bronze"
"8789","DBPedia","Bronze"
"8790","DBPedia","Bronze"
"8791","DBPedia","Bronze"
"8792","DBPedia","Bronze"
"8793","DBPedia","Bronze"
"8794","DBPedia","Bronze"
"8795","DBPedia","Bronze"
"8796","DBPedia","Bronze"
"8797","DBPedia","Bronze"
"8798","DBPedia","Bronze"
"8799","DBPedia","Bronze"
"8800","DBPedia","Bronze"
"8801","DBPedia","Bronze"
"8802","DBPedia","Bronze"
"8803","DBPedia","Bronze"
"8804","DBPedia","Bronze"
"8805","DBPedia","Bronze"
"8806","DBPedia","Bronze"
"8807","DBPedia","Bronze"
"8808","DBPedia","Bronze"
"8809","DBPedia","Bronze"
"8810","DBPedia","Bronze"
"8811","DBPedia","Bronze"
"8812","DBPedia","Bronze"
"8813","DBPedia","Bronze"
"8814","DBPedia","Bronze"
"8815","DBPedia","Bronze"
"8816","DBPedia","Bronze"
"8817","DBPedia","Bronze"
"8818","DBPedia","Bronze"
"8819","DBPedia","Bronze"
"8820","DBPedia","Bronze"
"8821","DBPedia","Bronze"
"8822","DBPedia","Bronze"
"8823","DBPedia","Bronze"
"8824","DBPedia","Bronze"
"8825","DBPedia","Bronze"
"8826","DBPedia","Bronze"
"8827","DBPedia","Bronze"
"8828","DBPedia","Bronze"
"8829","DBPedia","Bronze"
"8830","DBPedia","Bronze"
"8831","DBPedia","Bronze"
"8832","DBPedia","Bronze"
"8833","DBPedia","Bronze"
"8834","DBPedia","Bronze"
"8835","DBPedia","Bronze"
"8836","DBPedia","Bronze"
"8837","DBPedia","Bronze"
"8838","DBPedia","Bronze"
"8839","DBPedia","Bronze"
"8840","DBPedia","Bronze"
"8841","DBPedia","Bronze"
"8842","DBPedia","Bronze"
"8843","DBPedia","Bronze"
"8844","DBPedia","Bronze"
"8845","DBPedia","Bronze"
"8846","DBPedia","Bronze"
"8847","DBPedia","Bronze"
"8848","DBPedia","Bronze"
"8849","DBPedia","Bronze"
"8850","DBPedia","Bronze"
"8851","DBPedia","Bronze"
"8852","DBPedia","Bronze"
"8853","DBPedia","Bronze"
"8854","DBPedia","Bronze"
"8855","DBPedia","Bronze"
"8856","DBPedia","Bronze"
"8857","DBPedia","Bronze"
"8858","DBPedia","Bronze"
"8859","DBPedia","Bronze"
"8860","DBPedia","Bronze"
"8861","DBPedia","Bronze"
"8862","DBPedia","Bronze"
"8863","DBPedia","Bronze"
"8864","DBPedia","Bronze"
"8865","DBPedia","Bronze"
"8866","DBPedia","Bronze"
"8867","DBPedia","Bronze"
"8868","DBPedia","Bronze"
"8869","DBPedia","Bronze"
"8870","DBPedia","Bronze"
"8871","DBPedia","Bronze"
"8872","DBPedia","Bronze"
"8873","DBPedia","Bronze"
"8874","DBPedia","Bronze"
"8875","DBPedia","Bronze"
"8876","DBPedia","Bronze"
"8877","DBPedia","Bronze"
"8878","DBPedia","Bronze"
"8879","DBPedia","Bronze"
"8880","DBPedia","Bronze"
"8881","DBPedia","Bronze"
"8882","DBPedia","Bronze"
"8883","DBPedia","Bronze"
"8884","DBPedia","Bronze"
"8885","DBPedia","Bronze"
"8886","DBPedia","Bronze"
"8887","DBPedia","Bronze"
"8888","DBPedia","Bronze"
"8889","DBPedia","Bronze"
"8890","DBPedia","Bronze"
"8891","DBPedia","Bronze"
"8892","DBPedia","Bronze"
"8893","DBPedia","Bronze"
"8894","DBPedia","Bronze"
"8895","DBPedia","Bronze"
"8896","DBPedia","Bronze"
"8897","DBPedia","Bronze"
"8898","DBPedia","Bronze"
"8899","DBPedia","Bronze"
"8900","DBPedia","Bronze"
"8901","DBPedia","Bronze"
"8902","DBPedia","Bronze"
"8903","DBPedia","Bronze"
"8904","DBPedia","Bronze"
"8905","DBPedia","Bronze"
"8906","DBPedia","Bronze"
"8907","DBPedia","Bronze"
"8908","DBPedia","Bronze"
"8909","DBPedia","Bronze"
"8910","DBPedia","Bronze"
"8911","DBPedia","Bronze"
"8912","DBPedia","Bronze"
"8913","DBPedia","Bronze"
"8914","DBPedia","Bronze"
"8915","DBPedia","Bronze"
"8916","DBPedia","Bronze"
"8917","DBPedia","Bronze"
"8918","DBPedia","Bronze"
"8919","DBPedia","Bronze"
"8920","DBPedia","Bronze"
"8921","DBPedia","Bronze"
"8922","DBPedia","Bronze"
"8923","DBPedia","Bronze"
"8924","DBPedia","Bronze"
"8925","DBPedia","Bronze"
"8926","DBPedia","Bronze"
"8927","DBPedia","Bronze"
"8928","DBPedia","Bronze"
"8929","DBPedia","Bronze"
"8930","DBPedia","Bronze"
"8931","DBPedia","Bronze"
"8932","DBPedia","Bronze"
"8933","DBPedia","Bronze"
"8934","DBPedia","Bronze"
"8935","DBPedia","Bronze"
"8936","DBPedia","Bronze"
"8937","DBPedia","Bronze"
"8938","DBPedia","Bronze"
"8939","DBPedia","Bronze"
"8940","DBPedia","Bronze"
"8941","DBPedia","Bronze"
"8942","DBPedia","Bronze"
"8943","DBPedia","Bronze"
"8944","DBPedia","Bronze"
"8945","DBPedia","Bronze"
"8946","DBPedia","Bronze"
"8947","DBPedia","Bronze"
"8948","DBPedia","Bronze"
"8949","DBPedia","Bronze"
"8950","DBPedia","Bronze"
"8951","DBPedia","Bronze"
"8952","DBPedia","Bronze"
"8953","DBPedia","Bronze"
"8954","DBPedia","Bronze"
"8955","DBPedia","Bronze"
"8956","DBPedia","Bronze"
"8957","DBPedia","Bronze"
"8958","DBPedia","Bronze"
"8959","DBPedia","Bronze"
"8960","DBPedia","Bronze"
"8961","DBPedia","Bronze"
"8962","DBPedia","Bronze"
"8963","DBPedia","Bronze"
"8964","DBPedia","Bronze"
"8965","DBPedia","Bronze"
"8966","DBPedia","Bronze"
"8967","DBPedia","Bronze"
"8968","DBPedia","Bronze"
"8969","DBPedia","Bronze"
"8970","DBPedia","Bronze"
"8971","DBPedia","Bronze"
"8972","DBPedia","Bronze"
"8973","DBPedia","Bronze"
"8974","DBPedia","Bronze"
"8975","DBPedia","Bronze"
"8976","DBPedia","Bronze"
"8977","DBPedia","Bronze"
"8978","DBPedia","Bronze"
"8979","DBPedia","Bronze"
"8980","DBPedia","Bronze"
"8981","DBPedia","Bronze"
"8982","DBPedia","Bronze"
"8983","DBPedia","Bronze"
"8984","DBPedia","Bronze"
"8985","DBPedia","Bronze"
"8986","DBPedia","Bronze"
"8987","DBPedia","Bronze"
"8988","DBPedia","Bronze"
"8989","DBPedia","Bronze"
"8990","DBPedia","Bronze"
"8991","DBPedia","Bronze"
"8992","DBPedia","Bronze"
"8993","DBPedia","Bronze"
"8994","DBPedia","Bronze"
"8995","DBPedia","Bronze"
"8996","DBPedia","Bronze"
"8997","DBPedia","Bronze"
"8998","DBPedia","Bronze"
"8999","DBPedia","Bronze"
"9000","DBPedia","Bronze"
"9001","DBPedia","Bronze"
"9002","DBPedia","Bronze"
"9003","DBPedia","Bronze"
"9004","DBPedia","Bronze"
"9005","DBPedia","Bronze"
"9006","DBPedia","Bronze"
"9007","DBPedia","Bronze"
"9008","DBPedia","Bronze"
"9009","DBPedia","Bronze"
"9010","DBPedia","Bronze"
"9011","DBPedia","Bronze"
"9012","DBPedia","Bronze"
"9013","DBPedia","Bronze"
"9014","DBPedia","Bronze"
"9015","DBPedia","Bronze"
"9016","DBPedia","Bronze"
"9017","DBPedia","Bronze"
"9018","DBPedia","Bronze"
"9019","DBPedia","Bronze"
"9020","DBPedia","Bronze"
"9021","DBPedia","Bronze"
"9022","DBPedia","Bronze"
"9023","DBPedia","Bronze"
"9024","DBPedia","Bronze"
"9025","DBPedia","Bronze"
"9026","DBPedia","Bronze"
"9027","DBPedia","Bronze"
"9028","DBPedia","Bronze"
"9029","DBPedia","Bronze"
"9030","DBPedia","Bronze"
"9031","DBPedia","Bronze"
"9032","DBPedia","Bronze"
"9033","DBPedia","Bronze"
"9034","DBPedia","Bronze"
"9035","DBPedia","Bronze"
"9036","DBPedia","Bronze"
"9037","DBPedia","Bronze"
"9038","DBPedia","Bronze"
"9039","DBPedia","Bronze"
"9040","DBPedia","Bronze"
"9041","DBPedia","Bronze"
"9042","DBPedia","Bronze"
"9043","DBPedia","Bronze"
"9044","DBPedia","Bronze"
"9045","DBPedia","Bronze"
"9046","DBPedia","Bronze"
"9047","DBPedia","Bronze"
"9048","DBPedia","Bronze"
"9049","DBPedia","Bronze"
"9050","DBPedia","Bronze"
"9051","DBPedia","Bronze"
"9052","DBPedia","Bronze"
"9053","DBPedia","Bronze"
"9054","DBPedia","Bronze"
"9055","DBPedia","Bronze"
"9056","DBPedia","Bronze"
"9057","DBPedia","Bronze"
"9058","DBPedia","Bronze"
"9059","DBPedia","Bronze"
"9060","DBPedia","Bronze"
"9061","DBPedia","Bronze"
"9062","DBPedia","Bronze"
"9063","DBPedia","Bronze"
"9064","DBPedia","Bronze"
"9065","DBPedia","Bronze"
"9066","DBPedia","Bronze"
"9067","DBPedia","Bronze"
"9068","DBPedia","Bronze"
"9069","DBPedia","Bronze"
"9070","DBPedia","Bronze"
"9071","DBPedia","Bronze"
"9072","DBPedia","Bronze"
"9073","DBPedia","Bronze"
"9074","DBPedia","Bronze"
"9075","DBPedia","Bronze"
"9076","DBPedia","Bronze"
"9077","DBPedia","Bronze"
"9078","DBPedia","Bronze"
"9079","DBPedia","Bronze"
"9080","DBPedia","Bronze"
"9081","DBPedia","Bronze"
"9082","DBPedia","Bronze"
"9083","DBPedia","Bronze"
"9084","DBPedia","Bronze"
"9085","DBPedia","Bronze"
"9086","DBPedia","Bronze"
"9087","DBPedia","Bronze"
"9088","DBPedia","Bronze"
"9089","DBPedia","Bronze"
"9090","DBPedia","Bronze"
"9091","DBPedia","Bronze"
"9092","DBPedia","Bronze"
"9093","DBPedia","Bronze"
"9094","DBPedia","Bronze"
"9095","DBPedia","Bronze"
"9096","DBPedia","Bronze"
"9097","DBPedia","Bronze"
"9098","DBPedia","Bronze"
"9099","DBPedia","Bronze"
"9100","DBPedia","Bronze"
"9101","DBPedia","Bronze"
"9102","DBPedia","Bronze"
"9103","DBPedia","Bronze"
"9104","DBPedia","Bronze"
"9105","DBPedia","Bronze"
"9106","DBPedia","Bronze"
"9107","DBPedia","Bronze"
"9108","DBPedia","Bronze"
"9109","DBPedia","Bronze"
"9110","DBPedia","Bronze"
"9111","DBPedia","Bronze"
"9112","DBPedia","Bronze"
"9113","DBPedia","Bronze"
"9114","DBPedia","Bronze"
"9115","DBPedia","Bronze"
"9116","DBPedia","Bronze"
"9117","DBPedia","Bronze"
"9118","DBPedia","Bronze"
"9119","DBPedia","Bronze"
"9120","DBPedia","Bronze"
"9121","DBPedia","Bronze"
"9122","DBPedia","Bronze"
"9123","DBPedia","Bronze"
"9124","DBPedia","Bronze"
"9125","DBPedia","Bronze"
"9126","DBPedia","Bronze"
"9127","DBPedia","Bronze"
"9128","DBPedia","Bronze"
"9129","DBPedia","Bronze"
"9130","DBPedia","Bronze"
"9131","DBPedia","Bronze"
"9132","DBPedia","Bronze"
"9133","DBPedia","Bronze"
"9134","DBPedia","Bronze"
"9135","DBPedia","Bronze"
"9136","DBPedia","Bronze"
"9137","DBPedia","Bronze"
"9138","DBPedia","Bronze"
"9139","DBPedia","Bronze"
"9140","DBPedia","Bronze"
"9141","DBPedia","Bronze"
"9142","DBPedia","Bronze"
"9143","DBPedia","Bronze"
"9144","DBPedia","Bronze"
"9145","DBPedia","Bronze"
"9146","DBPedia","Bronze"
"9147","DBPedia","Bronze"
"9148","DBPedia","Bronze"
"9149","DBPedia","Bronze"
"9150","DBPedia","Bronze"
"9151","DBPedia","Bronze"
"9152","DBPedia","Bronze"
"9153","DBPedia","Bronze"
"9154","DBPedia","Bronze"
"9155","DBPedia","Bronze"
"9156","DBPedia","Bronze"
"9157","DBPedia","Bronze"
"9158","DBPedia","Bronze"
"9159","DBPedia","Bronze"
"9160","DBPedia","Bronze"
"9161","DBPedia","Bronze"
"9162","DBPedia","Bronze"
"9163","DBPedia","Bronze"
"9164","DBPedia","Bronze"
"9165","DBPedia","Bronze"
"9166","DBPedia","Bronze"
"9167","DBPedia","Bronze"
"9168","DBPedia","Bronze"
"9169","DBPedia","Bronze"
"9170","DBPedia","Bronze"
"9171","DBPedia","Bronze"
"9172","DBPedia","Bronze"
"9173","DBPedia","Bronze"
"9174","DBPedia","Bronze"
"9175","DBPedia","Bronze"
"9176","DBPedia","Bronze"
"9177","DBPedia","Bronze"
"9178","DBPedia","Bronze"
"9179","DBPedia","Bronze"
"9180","DBPedia","Bronze"
"9181","DBPedia","Bronze"
"9182","DBPedia","Bronze"
"9183","DBPedia","Bronze"
"9184","DBPedia","Bronze"
"9185","DBPedia","Bronze"
"9186","DBPedia","Bronze"
"9187","DBPedia","Bronze"
"9188","DBPedia","Bronze"
"9189","DBPedia","Bronze"
"9190","DBPedia","Bronze"
"9191","DBPedia","Bronze"
"9192","DBPedia","Bronze"
"9193","DBPedia","Bronze"
"9194","DBPedia","Bronze"
"9195","DBPedia","Bronze"
"9196","DBPedia","Bronze"
"9197","DBPedia","Bronze"
"9198","DBPedia","Bronze"
"9199","DBPedia","Bronze"
"9200","DBPedia","Bronze"
"9201","DBPedia","Bronze"
"9202","DBPedia","Bronze"
"9203","DBPedia","Bronze"
"9204","DBPedia","Bronze"
"9205","DBPedia","Bronze"
"9206","DBPedia","Bronze"
"9207","DBPedia","Bronze"
"9208","DBPedia","Bronze"
"9209","DBPedia","Bronze"
"9210","DBPedia","Bronze"
"9211","DBPedia","Bronze"
"9212","DBPedia","Bronze"
"9213","DBPedia","Bronze"
"9214","DBPedia","Bronze"
"9215","DBPedia","Bronze"
"9216","DBPedia","Bronze"
"9217","DBPedia","Bronze"
"9218","DBPedia","Bronze"
"9219","DBPedia","Bronze"
"9220","DBPedia","Bronze"
"9221","DBPedia","Bronze"
"9222","DBPedia","Bronze"
