"","dataset","Sport"
"1725","DBPedia","Handball"
"1726","DBPedia","Field hockey"
"1727","DBPedia","Ice Hockey"
"1728","DBPedia","Basketball"
"1729","DBPedia","Handball"
"1730","DBPedia","Field hockey"
"1731","DBPedia","Ice Hockey"
"1732","DBPedia","Volleyball"
"1733","DBPedia","Handball"
"1734","DBPedia","Ice Hockey"
"1735","DBPedia","Handball"
"1736","DBPedia","Ice Hockey"
"1737","DBPedia","Basketball"
"1738","DBPedia","Handball"
"1739","DBPedia","Handball"
"1740","DBPedia","Field hockey"
"1741","DBPedia","Basketball"
"1742","DBPedia","Basketball"
"1743","DBPedia","Field hockey"
"1744","DBPedia","Handball"
"1745","DBPedia","Basketball"
"1746","DBPedia","Ice Hockey"
"1747","DBPedia","Ice Hockey"
"1748","DBPedia","Handball"
"1749","DBPedia","Field hockey"
"1750","DBPedia","Field hockey"
"1751","DBPedia","Volleyball"
"1752","DBPedia","Handball"
"1753","DBPedia","Volleyball"
"1754","DBPedia","Handball"
"1755","DBPedia","Basketball"
"1756","DBPedia","Ice Hockey"
"1757","DBPedia","Handball"
"1758","DBPedia","Handball"
"1759","DBPedia","Volleyball"
"1760","DBPedia","Handball"
"1761","DBPedia","Volleyball"
"1762","DBPedia","Field hockey"
"1763","DBPedia","Ice Hockey"
"1764","DBPedia","Handball"
"1765","DBPedia","Basketball"
"1766","DBPedia","Handball"
"1767","DBPedia","Basketball"
"1768","DBPedia","Ice Hockey"
"1769","DBPedia","Handball"
"1770","DBPedia","Handball"
"1771","DBPedia","Volleyball"
"1772","DBPedia","Field hockey"
"1773","DBPedia","Ice Hockey"
"1774","DBPedia","Basketball"
"1775","DBPedia","Volleyball"
"1776","DBPedia","Basketball"
"1777","DBPedia","Handball"
"1778","DBPedia","Handball"
"1779","DBPedia","Ice Hockey"
"1780","DBPedia","Ice Hockey"
"1781","DBPedia","Volleyball"
"1782","DBPedia","Ice Hockey"
"1783","DBPedia","Field hockey"
"1784","DBPedia","Field hockey"
"1785","DBPedia","Field hockey"
"1786","DBPedia","Handball"
"1787","DBPedia","Field hockey"
"1788","DBPedia","Basketball"
"1789","DBPedia","Ice Hockey"
"1790","DBPedia","Ice Hockey"
"1791","DBPedia","Ice Hockey"
"1792","DBPedia","Basketball"
"1793","DBPedia","Handball"
"1794","DBPedia","Handball"
"1795","DBPedia","Basketball"
"1796","DBPedia","Volleyball"
"1797","DBPedia","Ice Hockey"
"1798","DBPedia","Volleyball"
"1799","DBPedia","Ice Hockey"
"1800","DBPedia","Field hockey"
"1801","DBPedia","Ice Hockey"
"1802","DBPedia","Ice Hockey"
"1803","DBPedia","Ice Hockey"
"1804","DBPedia","Field hockey"
"1805","DBPedia","Handball"
"1806","DBPedia","Handball"
"1807","DBPedia","Ice Hockey"
"1808","DBPedia","Field hockey"
"1809","DBPedia","Handball"
"1810","DBPedia","Field hockey"
"1811","DBPedia","Ice Hockey"
"1812","DBPedia","Basketball"
"1813","DBPedia","Basketball"
"1814","DBPedia","Basketball"
"1815","DBPedia","Handball"
"1816","DBPedia","Ice Hockey"
"1817","DBPedia","Ice Hockey"
"1818","DBPedia","Ice Hockey"
"1819","DBPedia","Ice Hockey"
"1820","DBPedia","Field hockey"
"1821","DBPedia","Basketball"
"1822","DBPedia","Ice Hockey"
"1823","DBPedia","Field hockey"
"1824","DBPedia","Handball"
"1825","DBPedia","Basketball"
"1826","DBPedia","Ice Hockey"
"1827","DBPedia","Field hockey"
"1828","DBPedia","Volleyball"
"1829","DBPedia","Volleyball"
"1830","DBPedia","Ice Hockey"
"1831","DBPedia","Handball"
"1832","DBPedia","Handball"
"1833","DBPedia","Handball"
"1834","DBPedia","Basketball"
"1835","DBPedia","Ice Hockey"
"1836","DBPedia","Field hockey"
"1837","DBPedia","Ice Hockey"
"1838","DBPedia","Ice Hockey"
"1839","DBPedia","Ice Hockey"
"1840","DBPedia","Handball"
"1841","DBPedia","Handball"
"1842","DBPedia","Volleyball"
"1843","DBPedia","Ice Hockey"
"1844","DBPedia","Volleyball"
"1845","DBPedia","Field hockey"
"1846","DBPedia","Field hockey"
"1847","DBPedia","Field hockey"
"1848","DBPedia","Ice Hockey"
"1849","DBPedia","Basketball"
"1850","DBPedia","Basketball"
"1851","DBPedia","Ice Hockey"
"1852","DBPedia","Ice Hockey"
"1853","DBPedia","Basketball"
"1854","DBPedia","Ice Hockey"
"1855","DBPedia","Basketball"
"1856","DBPedia","Volleyball"
"1857","DBPedia","Ice Hockey"
"1858","DBPedia","Handball"
"1859","DBPedia","Ice Hockey"
"1860","DBPedia","Field hockey"
"1861","DBPedia","Volleyball"
"1862","DBPedia","Basketball"
"1863","DBPedia","Basketball"
"1864","DBPedia","Field hockey"
"1865","DBPedia","Volleyball"
"1866","DBPedia","Volleyball"
"1867","DBPedia","Field hockey"
"1868","DBPedia","Handball"
"1869","DBPedia","Ice Hockey"
"1870","DBPedia","Ice Hockey"
"1871","DBPedia","Ice Hockey"
"1872","DBPedia","Basketball"
"1873","DBPedia","Volleyball"
"1874","DBPedia","Handball"
"1875","DBPedia","Ice Hockey"
"1876","DBPedia","Basketball"
"1877","DBPedia","Basketball"
"1878","DBPedia","Volleyball"
"1879","DBPedia","Handball"
"1880","DBPedia","Basketball"
"1881","DBPedia","Basketball"
"1882","DBPedia","Ice Hockey"
"1883","DBPedia","Field hockey"
"1884","DBPedia","Field hockey"
"1885","DBPedia","Handball"
"1886","DBPedia","Volleyball"
"1887","DBPedia","Volleyball"
"1888","DBPedia","Handball"
"1889","DBPedia","Basketball"
"1890","DBPedia","Basketball"
"1891","DBPedia","Volleyball"
"1892","DBPedia","Handball"
"1893","DBPedia","Ice Hockey"
"1894","DBPedia","Ice Hockey"
"1895","DBPedia","Field hockey"
"1896","DBPedia","Handball"
"1897","DBPedia","Ice Hockey"
"1898","DBPedia","Basketball"
"1899","DBPedia","Handball"
"1900","DBPedia","Ice Hockey"
"1901","DBPedia","Handball"
"1902","DBPedia","Handball"
"1903","DBPedia","Ice Hockey"
"1904","DBPedia","Ice Hockey"
"1905","DBPedia","Volleyball"
"1906","DBPedia","Ice Hockey"
"1907","DBPedia","Handball"
"1908","DBPedia","Volleyball"
"1909","DBPedia","Ice Hockey"
"1910","DBPedia","Handball"
"1911","DBPedia","Basketball"
"1912","DBPedia","Volleyball"
"1913","DBPedia","Handball"
"1914","DBPedia","Basketball"
"1915","DBPedia","Basketball"
"1916","DBPedia","Ice Hockey"
"1917","DBPedia","Handball"
"1918","DBPedia","Handball"
"1919","DBPedia","Volleyball"
"1920","DBPedia","Volleyball"
"1921","DBPedia","Basketball"
"1922","DBPedia","Handball"
"1923","DBPedia","Basketball"
"1924","DBPedia","Handball"
"1925","DBPedia","Handball"
"1926","DBPedia","Ice Hockey"
"1927","DBPedia","Volleyball"
"1928","DBPedia","Volleyball"
"1929","DBPedia","Basketball"
"1930","DBPedia","Basketball"
"1931","DBPedia","Ice Hockey"
"1932","DBPedia","Handball"
"1933","DBPedia","Basketball"
"1934","DBPedia","Field hockey"
"1935","DBPedia","Handball"
"1936","DBPedia","Field hockey"
"1937","DBPedia","Field hockey"
"1938","DBPedia","Ice Hockey"
"1939","DBPedia","Handball"
"1940","DBPedia","Handball"
"1941","DBPedia","Field hockey"
"1942","DBPedia","Basketball"
"1943","DBPedia","Volleyball"
"1944","DBPedia","Handball"
"1945","DBPedia","Volleyball"
"1946","DBPedia","Ice Hockey"
"1947","DBPedia","Handball"
"1948","DBPedia","Handball"
"1949","DBPedia","Volleyball"
"1950","DBPedia","Handball"
"1951","DBPedia","Volleyball"
"1952","DBPedia","Field hockey"
"1953","DBPedia","Field hockey"
"1954","DBPedia","Handball"
"1955","DBPedia","Ice Hockey"
"1956","DBPedia","Ice Hockey"
"1957","DBPedia","Basketball"
"1958","DBPedia","Field hockey"
"1959","DBPedia","Ice Hockey"
"1960","DBPedia","Volleyball"
"1961","DBPedia","Volleyball"
"1962","DBPedia","Handball"
"1963","DBPedia","Ice Hockey"
"1964","DBPedia","Volleyball"
"1965","DBPedia","Basketball"
"1966","DBPedia","Handball"
"1967","DBPedia","Ice Hockey"
"1968","DBPedia","Volleyball"
"1969","DBPedia","Handball"
"1970","DBPedia","Basketball"
"1971","DBPedia","Field hockey"
"1972","DBPedia","Handball"
"1973","DBPedia","Basketball"
"1974","DBPedia","Ice Hockey"
"1975","DBPedia","Handball"
"1976","DBPedia","Basketball"
"1977","DBPedia","Volleyball"
"1978","DBPedia","Volleyball"
"1979","DBPedia","Volleyball"
"1980","DBPedia","Field hockey"
"1981","DBPedia","Ice Hockey"
"1982","DBPedia","Volleyball"
"1983","DBPedia","Field hockey"
"1984","DBPedia","Field hockey"
"1985","DBPedia","Field hockey"
"1986","DBPedia","Ice Hockey"
"1987","DBPedia","Field hockey"
"1988","DBPedia","Field hockey"
"1989","DBPedia","Volleyball"
"1990","DBPedia","Handball"
"1991","DBPedia","Handball"
"1992","DBPedia","Field hockey"
"1993","DBPedia","Field hockey"
"1994","DBPedia","Field hockey"
"1995","DBPedia","Field hockey"
"1996","DBPedia","Ice Hockey"
"1997","DBPedia","Handball"
"1998","DBPedia","Volleyball"
"1999","DBPedia","Volleyball"
"2000","DBPedia","Handball"
"2001","DBPedia","Volleyball"
"2002","DBPedia","Volleyball"
"2003","DBPedia","Basketball"
"2004","DBPedia","Handball"
"2005","DBPedia","Field hockey"
"2006","DBPedia","Volleyball"
"2007","DBPedia","Field hockey"
"2008","DBPedia","Basketball"
"2009","DBPedia","Basketball"
"2010","DBPedia","Ice Hockey"
"2011","DBPedia","Handball"
"2012","DBPedia","Basketball"
"2013","DBPedia","Volleyball"
"2014","DBPedia","Volleyball"
"2015","DBPedia","Handball"
"2016","DBPedia","Basketball"
"2017","DBPedia","Handball"
"2018","DBPedia","Field hockey"
"2019","DBPedia","Handball"
"2020","DBPedia","Handball"
"2021","DBPedia","Field hockey"
"2022","DBPedia","Basketball"
"2023","DBPedia","Basketball"
"2024","DBPedia","Ice Hockey"
"2025","DBPedia","Volleyball"
"2026","DBPedia","Basketball"
"2027","DBPedia","Field hockey"
"2028","DBPedia","Handball"
"2029","DBPedia","Field hockey"
"2030","DBPedia","Handball"
"2031","DBPedia","Ice Hockey"
"2032","DBPedia","Volleyball"
"2033","Kaggle","Field hockey"
"2034","Kaggle","Handball"
"2035","Kaggle","Basketball"
"2036","Kaggle","Volleyball"
"2037","Kaggle","Basketball"
"2038","Kaggle","Basketball"
"2039","Kaggle","Basketball"
"2040","Kaggle","Basketball"
"2041","Kaggle","Ice Hockey"
"2042","Kaggle","Field hockey"
"2043","Kaggle","Volleyball"
"2044","Kaggle","Volleyball"
"2045","Kaggle","Ice Hockey"
"2046","Kaggle","Ice Hockey"
"2047","Kaggle","Field hockey"
"2048","Kaggle","Field hockey"
"2049","Kaggle","Field hockey"
"2050","Kaggle","Field hockey"
"2051","Kaggle","Field hockey"
"2052","Kaggle","Field hockey"
"2053","Kaggle","Volleyball"
"2054","Kaggle","Field hockey"
"2055","Kaggle","Field hockey"
"2056","Kaggle","Field hockey"
"2057","Kaggle","Basketball"
"2058","Kaggle","Ice Hockey"
"2059","Kaggle","Ice Hockey"
"2060","Kaggle","Basketball"
"2061","Kaggle","Basketball"
"2062","Kaggle","Ice Hockey"
"2063","Kaggle","Ice Hockey"
"2064","Kaggle","Field hockey"
"2065","Kaggle","Field hockey"
"2066","Kaggle","Basketball"
"2067","Kaggle","Ice Hockey"
"2068","Kaggle","Basketball"
"2069","Kaggle","Field hockey"
"2070","Kaggle","Field hockey"
"2071","Kaggle","Volleyball"
"2072","Kaggle","Ice Hockey"
"2073","Kaggle","Volleyball"
"2074","Kaggle","Volleyball"
"2075","Kaggle","Handball"
"2076","Kaggle","Field hockey"
"2077","Kaggle","Handball"
"2078","Kaggle","Handball"
"2079","Kaggle","Handball"
"2080","Kaggle","Handball"
"2081","Kaggle","Volleyball"
"2082","Kaggle","Basketball"
"2083","Kaggle","Ice Hockey"
"2084","Kaggle","Handball"
"2085","Kaggle","Handball"
"2086","Kaggle","Ice Hockey"
"2087","Kaggle","Ice Hockey"
"2088","Kaggle","Handball"
"2089","Kaggle","Ice Hockey"
"2090","Kaggle","Field hockey"
"2091","Kaggle","Volleyball"
"2092","Kaggle","Volleyball"
"2093","Kaggle","Handball"
"2094","Kaggle","Handball"
"2095","Kaggle","Field hockey"
"2096","Kaggle","Handball"
"2097","Kaggle","Ice Hockey"
"2098","Kaggle","Field hockey"
"2099","Kaggle","Volleyball"
"2100","Kaggle","Field hockey"
"2101","Kaggle","Volleyball"
"2102","Kaggle","Basketball"
"2103","Kaggle","Field hockey"
"2104","Kaggle","Field hockey"
"2105","Kaggle","Basketball"
"2106","Kaggle","Basketball"
"2107","Kaggle","Ice Hockey"
"2108","Kaggle","Field hockey"
"2109","Kaggle","Volleyball"
"2110","Kaggle","Basketball"
"2111","Kaggle","Basketball"
"2112","Kaggle","Field hockey"
"2113","Kaggle","Field hockey"
"2114","Kaggle","Handball"
"2115","Kaggle","Field hockey"
"2116","Kaggle","Field hockey"
"2117","Kaggle","Volleyball"
"2118","Kaggle","Basketball"
"2119","Kaggle","Handball"
"2120","Kaggle","Ice Hockey"
"2121","Kaggle","Ice Hockey"
"2122","Kaggle","Handball"
"2123","Kaggle","Handball"
"2124","Kaggle","Field hockey"
"2125","Kaggle","Ice Hockey"
"2126","Kaggle","Basketball"
"2127","Kaggle","Ice Hockey"
"2128","Kaggle","Ice Hockey"
"2129","Kaggle","Ice Hockey"
"2130","Kaggle","Field hockey"
"2131","Kaggle","Field hockey"
"2132","Kaggle","Basketball"
"2133","Kaggle","Basketball"
"2134","Kaggle","Ice Hockey"
"2135","Kaggle","Field hockey"
"2136","Kaggle","Handball"
"2137","Kaggle","Ice Hockey"
"2138","Kaggle","Volleyball"
"2139","Kaggle","Handball"
"2140","Kaggle","Volleyball"
"2141","Kaggle","Volleyball"
"2142","Kaggle","Ice Hockey"
"2143","Kaggle","Basketball"
"2144","Kaggle","Field hockey"
"2145","Kaggle","Ice Hockey"
"2146","Kaggle","Ice Hockey"
"2147","Kaggle","Basketball"
"2148","Kaggle","Ice Hockey"
"2149","Kaggle","Handball"
"2150","Kaggle","Volleyball"
"2151","Kaggle","Handball"
"2152","Kaggle","Basketball"
"2153","Kaggle","Basketball"
"2154","Kaggle","Handball"
"2155","Kaggle","Field hockey"
"2156","Kaggle","Field hockey"
"2157","Kaggle","Basketball"
"2158","Kaggle","Volleyball"
"2159","Kaggle","Basketball"
"2160","Kaggle","Handball"
"2161","Kaggle","Ice Hockey"
"2162","Kaggle","Field hockey"
"2163","Kaggle","Field hockey"
"2164","Kaggle","Volleyball"
"2165","Kaggle","Handball"
"2166","Kaggle","Basketball"
"2167","Kaggle","Field hockey"
"2168","Kaggle","Handball"
"2169","Kaggle","Basketball"
"2170","Kaggle","Field hockey"
"2171","Kaggle","Field hockey"
"2172","Kaggle","Volleyball"
"2173","Kaggle","Volleyball"
"2174","Kaggle","Field hockey"
"2175","Kaggle","Handball"
"2176","Kaggle","Ice Hockey"
"2177","Kaggle","Field hockey"
"2178","Kaggle","Handball"
"2179","Kaggle","Volleyball"
"2180","Kaggle","Handball"
"2181","Kaggle","Ice Hockey"
"2182","Kaggle","Field hockey"
"2183","Kaggle","Basketball"
"2184","Kaggle","Field hockey"
"2185","Kaggle","Field hockey"
"2186","Kaggle","Volleyball"
"2187","Kaggle","Volleyball"
"2188","Kaggle","Handball"
"2189","Kaggle","Field hockey"
"2190","Kaggle","Basketball"
"2191","Kaggle","Handball"
"2192","Kaggle","Field hockey"
"2193","Kaggle","Volleyball"
"2194","Kaggle","Field hockey"
"2195","Kaggle","Volleyball"
"2196","Kaggle","Basketball"
"2197","Kaggle","Handball"
"2198","Kaggle","Field hockey"
"2199","Kaggle","Ice Hockey"
"2200","Kaggle","Volleyball"
"2201","Kaggle","Field hockey"
"2202","Kaggle","Field hockey"
"2203","Kaggle","Ice Hockey"
"2204","Kaggle","Handball"
"2205","Kaggle","Handball"
"2206","Kaggle","Ice Hockey"
"2207","Kaggle","Volleyball"
"2208","Kaggle","Volleyball"
"2209","Kaggle","Ice Hockey"
"2210","Kaggle","Ice Hockey"
"2211","Kaggle","Ice Hockey"
"2212","Kaggle","Ice Hockey"
"2213","Kaggle","Basketball"
"2214","Kaggle","Volleyball"
"2215","Kaggle","Volleyball"
"2216","Kaggle","Volleyball"
"2217","Kaggle","Ice Hockey"
"2218","Kaggle","Volleyball"
"2219","Kaggle","Volleyball"
"2220","Kaggle","Basketball"
"2221","Kaggle","Field hockey"
"2222","Kaggle","Basketball"
"2223","Kaggle","Handball"
"2224","Kaggle","Field hockey"
"2225","Kaggle","Field hockey"
"2226","Kaggle","Basketball"
"2227","Kaggle","Basketball"
"2228","Kaggle","Field hockey"
"2229","Kaggle","Ice Hockey"
"2230","Kaggle","Basketball"
"2231","Kaggle","Field hockey"
"2232","Kaggle","Basketball"
"2233","Kaggle","Ice Hockey"
"2234","Kaggle","Ice Hockey"
"2235","Kaggle","Volleyball"
"2236","Kaggle","Field hockey"
"2237","Kaggle","Field hockey"
"2238","Kaggle","Ice Hockey"
"2239","Kaggle","Field hockey"
"2240","Kaggle","Field hockey"
"2241","Kaggle","Basketball"
"2242","Kaggle","Field hockey"
"2243","Kaggle","Handball"
"2244","Kaggle","Ice Hockey"
"2245","Kaggle","Field hockey"
"2246","Kaggle","Basketball"
"2247","Kaggle","Basketball"
"2248","Kaggle","Basketball"
"2249","Kaggle","Volleyball"
"2250","Kaggle","Field hockey"
"2251","Kaggle","Field hockey"
"2252","Kaggle","Handball"
"2253","Kaggle","Volleyball"
"2254","Kaggle","Handball"
"2255","Kaggle","Volleyball"
"2256","Kaggle","Ice Hockey"
"2257","Kaggle","Handball"
"2258","Kaggle","Handball"
"2259","Kaggle","Volleyball"
"2260","Kaggle","Volleyball"
"2261","Kaggle","Basketball"
"2262","Kaggle","Ice Hockey"
"2263","Kaggle","Ice Hockey"
"2264","Kaggle","Volleyball"
"2265","Kaggle","Field hockey"
"2266","Kaggle","Volleyball"
"2267","Kaggle","Field hockey"
"2268","Kaggle","Volleyball"
"2269","Kaggle","Basketball"
"2270","Kaggle","Ice Hockey"
"2271","Kaggle","Volleyball"
"2272","Kaggle","Handball"
"2273","Kaggle","Volleyball"
"2274","Kaggle","Basketball"
"2275","Kaggle","Basketball"
"2276","Kaggle","Field hockey"
"2277","Kaggle","Handball"
"2278","Kaggle","Field hockey"
"2279","Kaggle","Ice Hockey"
"2280","Kaggle","Basketball"
"2281","Kaggle","Volleyball"
"2282","Kaggle","Field hockey"
"2283","Kaggle","Field hockey"
"2284","Kaggle","Field hockey"
"2285","Kaggle","Ice Hockey"
"2286","Kaggle","Ice Hockey"
"2287","Kaggle","Ice Hockey"
"2288","Kaggle","Basketball"
"2289","Kaggle","Basketball"
"2290","Kaggle","Basketball"
"2291","Kaggle","Field hockey"
"2292","Kaggle","Ice Hockey"
"2293","Kaggle","Ice Hockey"
"2294","Kaggle","Field hockey"
"2295","Kaggle","Field hockey"
"2296","Kaggle","Basketball"
"2297","Kaggle","Field hockey"
"2298","Kaggle","Ice Hockey"
"2299","Kaggle","Field hockey"
"2300","Kaggle","Basketball"
"2301","Kaggle","Basketball"
"2302","Kaggle","Handball"
"2303","Kaggle","Handball"
"2304","Kaggle","Volleyball"
"2305","Kaggle","Ice Hockey"
"2306","Kaggle","Field hockey"
"2307","Kaggle","Volleyball"
"2308","Kaggle","Basketball"
"2309","Kaggle","Field hockey"
"2310","Kaggle","Handball"
"2311","Kaggle","Ice Hockey"
"2312","Kaggle","Basketball"
"2313","Kaggle","Basketball"
"2314","Kaggle","Volleyball"
"2315","Kaggle","Field hockey"
"2316","Kaggle","Basketball"
"2317","Kaggle","Handball"
"2318","Kaggle","Ice Hockey"
"2319","Kaggle","Ice Hockey"
"2320","Kaggle","Field hockey"
"2321","Kaggle","Field hockey"
"2322","Kaggle","Ice Hockey"
"2323","Kaggle","Basketball"
"2324","Kaggle","Handball"
"2325","Kaggle","Basketball"
"2326","Kaggle","Field hockey"
"2327","Kaggle","Field hockey"
"2328","Kaggle","Ice Hockey"
"2329","Kaggle","Field hockey"
"2330","Kaggle","Ice Hockey"
"2331","Kaggle","Ice Hockey"
"2332","Kaggle","Volleyball"
"2333","Kaggle","Ice Hockey"
"2334","Kaggle","Field hockey"
"2335","Kaggle","Handball"
"2336","Kaggle","Field hockey"
"2337","Kaggle","Field hockey"
"2338","Kaggle","Ice Hockey"
"2339","Kaggle","Volleyball"
"2340","Kaggle","Basketball"
"2341","Kaggle","Ice Hockey"
"2342","Kaggle","Ice Hockey"
"2343","Kaggle","Ice Hockey"
"2344","Kaggle","Basketball"
"2345","Kaggle","Volleyball"
"2346","Kaggle","Field hockey"
"2347","Kaggle","Field hockey"
"2348","Kaggle","Field hockey"
"2349","Kaggle","Field hockey"
"2350","Kaggle","Volleyball"
"2351","Kaggle","Handball"
"2352","Kaggle","Volleyball"
"2353","Kaggle","Basketball"
"2354","Kaggle","Field hockey"
"2355","Kaggle","Basketball"
"2356","Kaggle","Volleyball"
"2357","Kaggle","Field hockey"
"2358","Kaggle","Basketball"
"2359","Kaggle","Volleyball"
"2360","Kaggle","Basketball"
"2361","Kaggle","Handball"
"2362","Kaggle","Field hockey"
"2363","Kaggle","Handball"
"2364","Kaggle","Volleyball"
"2365","Kaggle","Ice Hockey"
"2366","Kaggle","Volleyball"
"2367","Kaggle","Handball"
"2368","Kaggle","Handball"
"2369","Kaggle","Ice Hockey"
"2370","Kaggle","Basketball"
"2371","Kaggle","Basketball"
"2372","Kaggle","Field hockey"
"2373","Kaggle","Ice Hockey"
"2374","Kaggle","Field hockey"
"2375","Kaggle","Field hockey"
"2376","Kaggle","Field hockey"
"2377","Kaggle","Field hockey"
"2378","Kaggle","Ice Hockey"
"2379","Kaggle","Field hockey"
"2380","Kaggle","Basketball"
"2381","Kaggle","Field hockey"
"2382","Kaggle","Handball"
"2383","Kaggle","Field hockey"
"2384","Kaggle","Volleyball"
"2385","Kaggle","Ice Hockey"
"2386","Kaggle","Volleyball"
"2387","Kaggle","Volleyball"
"2388","Kaggle","Field hockey"
"2389","Kaggle","Basketball"
"2390","Kaggle","Volleyball"
"2391","Kaggle","Volleyball"
"2392","Kaggle","Volleyball"
"2393","Kaggle","Basketball"
"2394","Kaggle","Field hockey"
"2395","Kaggle","Field hockey"
"2396","Kaggle","Basketball"
"2397","Kaggle","Field hockey"
"2398","Kaggle","Handball"
"2399","Kaggle","Basketball"
"2400","Kaggle","Field hockey"
"2401","Kaggle","Ice Hockey"
"2402","Kaggle","Ice Hockey"
"2403","Kaggle","Volleyball"
"2404","Kaggle","Handball"
"2405","Kaggle","Handball"
"2406","Kaggle","Basketball"
"2407","Kaggle","Handball"
"2408","Kaggle","Volleyball"
"2409","Kaggle","Basketball"
"2410","Kaggle","Basketball"
"2411","Kaggle","Field hockey"
"2412","Kaggle","Field hockey"
"2413","Kaggle","Volleyball"
"2414","Kaggle","Field hockey"
"2415","Kaggle","Field hockey"
"2416","Kaggle","Field hockey"
"2417","Kaggle","Basketball"
"2418","Kaggle","Volleyball"
"2419","Kaggle","Basketball"
"2420","Kaggle","Field hockey"
"2421","Kaggle","Basketball"
"2422","Kaggle","Volleyball"
"2423","Kaggle","Basketball"
"2424","Kaggle","Field hockey"
"2425","Kaggle","Basketball"
"2426","Kaggle","Basketball"
"2427","Kaggle","Field hockey"
"2428","Kaggle","Volleyball"
"2429","Kaggle","Handball"
"2430","Kaggle","Volleyball"
"2431","Kaggle","Handball"
"2432","Kaggle","Field hockey"
"2433","Kaggle","Ice Hockey"
"2434","Kaggle","Volleyball"
"2435","Kaggle","Ice Hockey"
"2436","Kaggle","Ice Hockey"
"2437","Kaggle","Volleyball"
"2438","Kaggle","Field hockey"
"2439","Kaggle","Volleyball"
"2440","Kaggle","Field hockey"
"2441","Kaggle","Volleyball"
"2442","Kaggle","Handball"
"2443","Kaggle","Handball"
"2444","Kaggle","Volleyball"
"2445","Kaggle","Volleyball"
"2446","Kaggle","Basketball"
"2447","Kaggle","Basketball"
"2448","Kaggle","Basketball"
"2449","Kaggle","Volleyball"
"2450","Kaggle","Ice Hockey"
"2451","Kaggle","Ice Hockey"
"2452","Kaggle","Handball"
"2453","Kaggle","Basketball"
"2454","Kaggle","Volleyball"
"2455","Kaggle","Volleyball"
"2456","Kaggle","Field hockey"
"2457","Kaggle","Basketball"
"2458","Kaggle","Basketball"
"2459","Kaggle","Field hockey"
"2460","Kaggle","Handball"
"2461","Kaggle","Ice Hockey"
"2462","Kaggle","Handball"
"2463","Kaggle","Basketball"
"2464","Kaggle","Field hockey"
"2465","Kaggle","Field hockey"
"2466","Kaggle","Basketball"
"2467","Kaggle","Handball"
"2468","Kaggle","Basketball"
"2469","Kaggle","Ice Hockey"
"2470","Kaggle","Field hockey"
"2471","Kaggle","Field hockey"
"2472","Kaggle","Field hockey"
"2473","Kaggle","Basketball"
"2474","Kaggle","Volleyball"
"2475","Kaggle","Volleyball"
"2476","Kaggle","Field hockey"
"2477","Kaggle","Volleyball"
"2478","Kaggle","Field hockey"
"2479","Kaggle","Field hockey"
"2480","Kaggle","Field hockey"
"2481","Kaggle","Ice Hockey"
"2482","Kaggle","Handball"
"2483","Kaggle","Ice Hockey"
"2484","Kaggle","Field hockey"
"2485","Kaggle","Field hockey"
"2486","Kaggle","Handball"
"2487","Kaggle","Basketball"
"2488","Kaggle","Field hockey"
"2489","Kaggle","Basketball"
"2490","Kaggle","Field hockey"
"2491","Kaggle","Field hockey"
"2492","Kaggle","Basketball"
"2493","Kaggle","Basketball"
"2494","Kaggle","Handball"
"2495","Kaggle","Basketball"
"2496","Kaggle","Field hockey"
"2497","Kaggle","Field hockey"
"2498","Kaggle","Ice Hockey"
"2499","Kaggle","Field hockey"
"2500","Kaggle","Handball"
"2501","Kaggle","Field hockey"
"2502","Kaggle","Basketball"
"2503","Kaggle","Basketball"
"2504","Kaggle","Volleyball"
"2505","Kaggle","Volleyball"
"2506","Kaggle","Volleyball"
"2507","Kaggle","Volleyball"
"2508","Kaggle","Field hockey"
"2509","Kaggle","Handball"
"2510","Kaggle","Volleyball"
"2511","Kaggle","Basketball"
"2512","Kaggle","Basketball"
"2513","Kaggle","Basketball"
"2514","Kaggle","Field hockey"
"2515","Kaggle","Volleyball"
"2516","Kaggle","Handball"
"2517","Kaggle","Field hockey"
"2518","Kaggle","Field hockey"
"2519","Kaggle","Handball"
"2520","Kaggle","Handball"
"2521","Kaggle","Field hockey"
"2522","Kaggle","Handball"
"2523","Kaggle","Basketball"
"2524","Kaggle","Volleyball"
"2525","Kaggle","Handball"
"2526","Kaggle","Field hockey"
"2527","Kaggle","Basketball"
"2528","Kaggle","Ice Hockey"
"2529","Kaggle","Field hockey"
"2530","Kaggle","Field hockey"
"2531","Kaggle","Field hockey"
"2532","Kaggle","Basketball"
"2533","Kaggle","Volleyball"
"2534","Kaggle","Volleyball"
"2535","Kaggle","Handball"
"2536","Kaggle","Basketball"
"2537","Kaggle","Handball"
"2538","Kaggle","Handball"
"2539","Kaggle","Field hockey"
"2540","Kaggle","Handball"
"2541","Kaggle","Basketball"
"2542","Kaggle","Handball"
"2543","Kaggle","Ice Hockey"
"2544","Kaggle","Field hockey"
"2545","Kaggle","Ice Hockey"
"2546","Kaggle","Field hockey"
"2547","Kaggle","Ice Hockey"
"2548","Kaggle","Handball"
"2549","Kaggle","Field hockey"
"2550","Kaggle","Ice Hockey"
"2551","Kaggle","Field hockey"
"2552","Kaggle","Volleyball"
"2553","Kaggle","Handball"
"2554","Kaggle","Basketball"
"2555","Kaggle","Ice Hockey"
"2556","Kaggle","Basketball"
